0,0,0,2.018506018,5,0.397887358
0.000983774,0,0,2.018596721,5.000449371,0.397923118
0.001967418,0,0,2.018687433,5.000898799,0.397958882
0.002950928,0,0,2.018778152,5.001348287,0.397994651
0.012778914,0,0,2.019685754,5.005846308,0.398352592
0.022593649,0,0,2.020594129,5.010350186,0.398710999
0.032395056,0,0,2.021503283,5.014859954,0.399069875
0.04218312,0,0,2.022413216,5.019375615,0.39942922
0.139335683,0,0,2.031554501,5.064853206,0.403048212
0.235172839,4.48972444,4.299349676,2.040770448,5.110909853,0.406713283
0.329710625,4.48972444,4.299349676,2.050058321,5.157536851,0.410423742
0.422965691,4.48972444,4.299349676,2.059415362,5.204725187,0.41417887
1.001793665,4.48972444,4.299349676,2.122073809,5.526254455,0.439765357
1.530894114,4.48972444,4.299349676,2.186898524,5.869041364,0.467043472
2.014323122,4.48972444,4.299349676,2.253311136,6.230920835,0.495840925
2.455792707,4.48972444,4.299349676,2.320830533,6.609928566,0.526001402
2.858702535,4.48972444,4.299349676,2.389058811,7.004281453,0.557383008
3.782431042,4.48972444,4.299349676,2.575476418,8.14001233,0.6477616
4.497918281,4.48972444,4.299349676,2.760222361,9.349707988,0.744026121
5.047826189,4.48972444,4.299349676,2.940648547,10.6119734,0.844474012
5.466223844,4.48972444,4.299349676,3.115321361,11.91010563,0.947776092
5.7803663,4.48972444,4.299349676,3.283535348,13.23101919,1.052891053
6.011961784,4.48972444,4.299349676,3.445029531,14.56450757,1.159006687
6.27012668,4.48972444,4.299349676,3.712712472,16.91579998,1.346116592
6.393863684,4.48972444,4.299349676,3.960765548,19.25165981,1.531998411
6.428346745,4.48972444,4.299349676,4.190882837,21.55365598,1.715185445
6.404377704,4.48972444,4.299349676,4.404855083,23.81075451,1.894799639
6.34306316,4.48972444,4.299349676,4.604359712,26.01647168,2.070325035
6.258440101,4.48972444,4.299349676,4.790904109,28.16727697,2.241480682
6.103320967,4.48972444,4.299349676,5.055880524,31.36920501,2.496282019
5.933578425,4.48972444,4.299349676,5.297388613,34.4376553,2.740461534
5.758975337,4.48972444,4.299349676,5.518837941,37.37706451,2.974372288
5.585334336,4.48972444,4.299349676,5.722996172,40.19359185,3.198504412
5.416012308,4.48972444,4.299349676,5.912086289,42.89349512,3.413355887
5.252436892,4.48972444,4.299349676,6.087900982,45.48257744,3.619388512
4.92737538,4.48972444,4.299349676,6.422596548,50.6210548,4.028295548
4.62795863,4.48972444,4.299349676,6.715141892,55.33759684,4.403626038
4.351859921,4.48972444,4.299349676,6.973237453,59.67312963,4.748636775
4.098006847,4.48972444,4.299349676,7.20273594,63.66560847,5.066348146
3.86484832,4.48972444,4.299349676,7.408160562,67.34892692,5.359457316
3.650140325,4.48972444,4.299349676,7.592964515,70.75101063,5.630186535
3.175817553,4.48972444,4.299349676,7.987685121,78.29820037,6.230772812
2.78511251,4.48972444,4.299349676,8.298259046,84.50528747,6.724717109
2.463714955,4.48972444,4.299349676,8.54574268,89.62094743,7.131808394
2.20001175,4.48972444,4.299349676,8.745089976,93.85090649,7.468417841
1.982074524,4.48972444,4.299349676,8.90716184,97.36179992,7.747805863
1.801154865,4.48972444,4.299349676,9.039716724,100.2812064,7.980124849
1.570122455,4.48972444,4.299349676,9.207132472,104.0300222,8.278446129
1.399789673,4.48972444,4.299349676,9.329754303,106.819446,8.500421422
1.273815856,4.48972444,4.299349676,9.420471433,108.9068461,8.666531447
1.180657889,4.48972444,4.299349676,9.487969559,110.4730826,8.791168589
1.112001806,4.48972444,4.299349676,9.538383623,111.650193,8.884840053
1.033251329,4.48972444,4.299349676,9.598248302,113.0560659,8.996715866
1.004634237,4.48972444,4.299349676,9.621287628,113.5994696,9.039958557
1.004634237,4.48972444,4.299349676,9.621287628,113.5994696,9.039958557
1.000031988,4.48972444,4.299349676,9.638463051,114.0054153,9.072262694
1.000113816,4.48972444,4.299349676,9.653908561,114.3710924,9.101362354
